PAYER NAME,STATE NAME,ACRONYM,EXPANSION,Explanation,Coverage Status
Wellcare,Michigan,LA,Limited access,"Drugs are considered “limited access” if the FDA says the drug can only be given out by certain facilities, doctors or prescribers. These drugs may require extra handling, provider coordination or patient education that can’t be done at a network pharmacy.",Covered with Condition
Wellcare,Michigan,ST,Step Therapy,"In some cases, our plan requires you to first try certain drugs to treat your medical condition before we will cover another drug for that condition. For example, if Drug A and Drug B both treat your medical condition, we may not cover Drug B unless you try Drug A first. If Drug A does not work for you, we will then cover Drug B.",Covered with Condition
Wellcare,Michigan,Tier 1,Preferred Generic ,Generic or brand drugs that are available at the lowest cost share for the plan,Covered
Wellcare,Michigan,Tier 2,Preferred Brand Drugs,Generic or brand drugs that the plan offers at a higher cost to you than Tier 1 Preferred Generic drugs,Covered
Wellcare,Michigan,Tier 3,Preferred Brand,This tier includes preferred brand-name drugs as well as some generic drugs.,Covered with Condition
Wellcare,Michigan,Tier 4,Non-Preferred Drug,Specialty drugs or high-cost non-preferred brands,Covered
Wellcare,Michigan,Tier 5,Specialty Tier,Some injectables and other high-cost drugs,Covered
Wellcare,Michigan,Tier 6,Select Care Drugs,"Zero-dollar ($0) cost tier. This tier includes limited drug categories (i.e., certain high blood pressure, high cholesterol, vaccines, and oral diabetic drugs).",Covered with Condition
Wellcare,Minnesota,NM,Non-Mail Order Drug,This prescription drug is not available through mail order service.,Not Covered
Wellcare,Minnesota,PA,Prior Authorization,"Our plan requires you or your prescriber to get prior authorization for certain drugs. This means that you will need to get approval from us before you fill your prescriptions. If you don’t get approval, we may not cover the drug.",Covered with Condition
Wellcare,Minnesota,PA-NS,Prior Authorization for New Starts,Prior authorization required only if starting the medication as a new user/new start. Continuing users may not require reauthorization.,Covered with Condition
Wellcare,Minnesota,B/D,Part B versus Part D,This prescription drug has a Part B versus Part D administrative prior authorization requirement. This drug may be covered under Medicare Part B or D depending upon the circumstances. Information may need to be submitted describing the use and setting of the drug to make the determination.,Covered with Condition
Wellcare,Minnesota,QL,Quantity Limits,"For certain drugs, our plan limits the amount of the drug that we will cover. For example, our plan provides 30 tablets per 30 days per prescription for atorvastatin. This may be in addition to a standard one‑month or three‑month supply.",Covered with Condition
Wellcare,Minnesota,LA,Limited access,"Drugs are considered “limited access” if the FDA says the drug can only be given out by certain facilities, doctors or prescribers. These drugs may require extra handling, provider coordination or patient education that can’t be done at a network pharmacy.",Covered with Condition
Wellcare,Minnesota,ST,Step Therapy,"In some cases, our plan requires you to first try certain drugs to treat your medical condition before we will cover another drug for that condition. For example, if Drug A and Drug B both treat your medical condition, we may not cover Drug B unless you try Drug A first. If Drug A does not work for you, we will then cover Drug B.",Covered with Condition
Wellcare,Minnesota,Tier 1,Preferred Generic ,Generic or brand drugs that are available at the lowest cost share for the plan,Covered
Wellcare,Minnesota,Tier 2,Preferred Brand Drugs,Generic or brand drugs that the plan offers at a higher cost to you than Tier 1 Preferred Generic drugs,Covered
Wellcare,Minnesota,Tier 3,Preferred Brand,This tier includes preferred brand-name drugs as well as some generic drugs.,Covered with Condition
Wellcare,Minnesota,Tier 4,Non-Preferred Drug,Specialty drugs or high-cost non-preferred brands,Covered
Wellcare,Minnesota,Tier 5,Specialty Tier,Some injectables and other high-cost drugs,Covered
Wellcare,Mississippi,NM,Non-Mail Order Drug,This prescription drug is not available through mail order service.,Not Covered
Wellcare,Mississippi,PA,Prior Authorization,"Our plan requires you or your prescriber to get prior authorization for certain drugs. This means that you will need to get approval from us before you fill your prescriptions. If you don’t get approval, we may not cover the drug.",Covered with Condition
Wellcare,Mississippi,PA-NS,Prior Authorization for New Starts,Prior authorization required only if starting the medication as a new user/new start. Continuing users may not require reauthorization.,Covered with Condition
Wellcare,Mississippi,B/D,Part B versus Part D,This prescription drug has a Part B versus Part D administrative prior authorization requirement. This drug may be covered under Medicare Part B or D depending upon the circumstances. Information may need to be submitted describing the use and setting of the drug to make the determination.,Covered with Condition
Wellcare,Mississippi,QL,Quantity Limits,"For certain drugs, our plan limits the amount of the drug that we will cover. For example, our plan provides 30 tablets per 30 days per prescription for atorvastatin. This may be in addition to a standard one‑month or three‑month supply.",Covered with Condition
Wellcare,Mississippi,LA,Limited access,"Drugs are considered “limited access” if the FDA says the drug can only be given out by certain facilities, doctors or prescribers. These drugs may require extra handling, provider coordination or patient education that can’t be done at a network pharmacy.",Covered with Condition
Wellcare,Mississippi,ST,Step Therapy,"In some cases, our plan requires you to first try certain drugs to treat your medical condition before we will cover another drug for that condition. For example, if Drug A and Drug B both treat your medical condition, we may not cover Drug B unless you try Drug A first. If Drug A does not work for you, we will then cover Drug B.",Covered with Condition
Wellcare,Mississippi,Tier 1,Preferred Generic ,Generic or brand drugs that are available at the lowest cost share for the plan,Covered
Wellcare,Mississippi,NT,stands for Not Part D,"This prescription drug is not normally covered in a Medicare Prescription
Drug Plan. The amount you pay when you fill a prescription for this drug does not count toward your
total drug costs (that is, the amount you pay does not help you qualify for catastrophic coverage). In
addition, if you are receiving Extra Help to pay for your prescriptions, you will not get any extra help
to pay for this drug.",Covered with Condition
