PAYER NAME,STATE NAME,Acronym,EXPANSION,Explanation,Coverage Status
Octave Blue cross blue shield,Arkansas,ST,Step Therapy,"In some cases, our plan requires you to first try certain drugs to treat your medical condition before we will cover another drug for that condition. For example, if Drug A and Drug B both treat your medical condition, we may not cover Drug B unless you try Drug A first. If Drug A does not work for you, we will then cover Drug B.",Coverage with Conditions(ST Required)
Oscar Health ,Arizona,ST,Step Therapy,"In some cases, our plan requires you to first try certain drugs to treat your medical condition before we will cover another drug for that condition. For example, if Drug A and Drug B both treat your medical condition, we may not cover Drug B unless you try Drug A first. If Drug A does not work for you, we will then cover Drug B.",Coverage with Conditions(ST Required)
Oscar Health ,Florida,ST,Step Therapy,"In some cases, our plan requires you to first try certain drugs to treat your medical condition before we will cover another drug for that condition. For example, if Drug A and Drug B both treat your medical condition, we may not cover Drug B unless you try Drug A first. If Drug A does not work for you, we will then cover Drug B.",Coverage with Conditions(ST Required)
Oscar Health ,Georgia,ST,Step Therapy,"In some cases, our plan requires you to first try certain drugs to treat your medical condition before we will cover another drug for that condition. For example, if Drug A and Drug B both treat your medical condition, we may not cover Drug B unless you try Drug A first. If Drug A does not work for you, we will then cover Drug B.",Coverage with Conditions(ST Required)
Oscar Health ,Illinois,ST,Step Therapy,"In some cases, our plan requires you to first try certain drugs to treat your medical condition before we will cover another drug for that condition. For example, if Drug A and Drug B both treat your medical condition, we may not cover Drug B unless you try Drug A first. If Drug A does not work for you, we will then cover Drug B.",Coverage with Conditions(ST Required)
Oscar Health ,Georgia,PA,Prior Authorization,"Our plan requires you or your prescriber to get prior authorization for certain drugs. This means that you will need to get approval from us before you fill your prescriptions. If you don’t get approval, we may not cover the drug.",Coverage with Conditions(PA Required)
Oscar Health ,Georgia,QL,Quantity Limits,"For certain drugs, our plan limits the amount of the drug that we will cover. For example, our plan provides 30 tablets per 30 days per prescription for atorvastatin. This may be in addition to a standard one‑month or three‑month supply.",Coverage with Conditions
Oscar Health ,Iowa,ST,Step Therapy,"In some cases, our plan requires you to first try certain drugs to treat your medical condition before we will cover another drug for that condition. For example, if Drug A and Drug B both treat your medical condition, we may not cover Drug B unless you try Drug A first. If Drug A does not work for you, we will then cover Drug B.",Coverage with Conditions(ST Required)
Neighborhood Health Plan of Rhode Island,Rhode Island,Tier 0,Tier 0,Preventive drugs required under the Affordable Care Act (ACA) at no cost,Covered
Oscar Health ,Georgia,OTC,over-the-counter,"OTC drugs are non-prescription drugs that are not normally covered by a Medicare Prescription 
Drug Plan. AlohaCare Advantage Plus pays for certain OTC drugs through you QUEST benefit 
(Medicaid). AlohaCare Advantage Plus will provide these OTC drugs at no cost to you.",Coverage with Conditions
Oscar Health ,Georgia,PA**,Prior Authorization if Step Therapy is not met,"A Prior authorization will be needed if you do not
meet the step therapy",Coverage with Conditions(PA Required)
Oscar Health ,Kansas,ST,Step Therapy,"In some cases, our plan requires you to first try certain drugs to treat your medical condition before we will cover another drug for that condition. For example, if Drug A and Drug B both treat your medical condition, we may not cover Drug B unless you try Drug A first. If Drug A does not work for you, we will then cover Drug B.",Coverage with Conditions(ST Required)
Oscar Health ,Michigan,ST,Step Therapy,"In some cases, our plan requires you to first try certain drugs to treat your medical condition before we will cover another drug for that condition. For example, if Drug A and Drug B both treat your medical condition, we may not cover Drug B unless you try Drug A first. If Drug A does not work for you, we will then cover Drug B.",Coverage with Conditions(ST Required)
Oscar Health ,Arizona,T0,Tier 0,Preventive drugs required under the Affordable Care Act (ACA) at no cost,Covered
Oscar Health ,Florida,T0,Tier 0,Preventive drugs required under the Affordable Care Act (ACA) at no cost,Covered
Oscar Health ,Georgia,^,Excluded Drug Medications,"This prescription drug is not normally covered in a Medicare Prescription Drug Plan. The amount you pay when you fill a prescription for this drug does not count towards your total drug costs (that is, the amount you pay does not help you qualify for catastrophic coverage).",Not Covered
Oscar Health ,Georgia,+," $0 Condition Specific 
Plan","Oscar offers several condition specific plans (as 
described above) and these medications might be 
lower cost for members enrolled in one of these 
plans
",Covered
Oscar Health ,Georgia,T0,Tier 0,Preventive drugs required under the Affordable Care Act (ACA) at no cost,Covered
Oscar Health ,Illinois,T0,Tier 0,Preventive drugs required under the Affordable Care Act (ACA) at no cost,Covered
Oscar Health ,Iowa,T0,Tier 0,Preventive drugs required under the Affordable Care Act (ACA) at no cost,Covered
Oscar Health ,Illinois,PA,Prior Authorization,"Our plan requires you or your prescriber to get prior authorization for certain drugs. This means that you will need to get approval from us before you fill your prescriptions. If you don’t get approval, we may not cover the drug.",Coverage with Conditions(PA Required)
Oscar Health ,Illinois,QL,Quantity Limits,"For certain drugs, our plan limits the amount of the drug that we will cover. For example, our plan provides 30 tablets per 30 days per prescription for atorvastatin. This may be in addition to a standard one‑month or three‑month supply.",Coverage with Conditions
Oscar Health ,Kansas,T0,Tier 0,Preventive drugs required under the Affordable Care Act (ACA) at no cost,Covered
Oscar Health ,Illinois,OTC,over-the-counter,"OTC drugs are non-prescription drugs that are not normally covered by a Medicare Prescription 
Drug Plan. AlohaCare Advantage Plus pays for certain OTC drugs through you QUEST benefit 
(Medicaid). AlohaCare Advantage Plus will provide these OTC drugs at no cost to you.",Coverage with Conditions
Oscar Health ,Illinois,PA**,Prior Authorization if Step Therapy is not met,"A Prior authorization will be needed if you do not
meet the step therapy",Coverage with Conditions(PA Required)
Oscar Health ,Michigan,T0,Tier 0,Preventive drugs required under the Affordable Care Act (ACA) at no cost,Covered
Oscar Health ,Mississippi,T0,Tier 0,Preventive drugs required under the Affordable Care Act (ACA) at no cost,Covered
Oscar Health ,Mississippi,ST,Step Therapy,"In some cases, our plan requires you to first try certain drugs to treat your medical condition before we will cover another drug for that condition. For example, if Drug A and Drug B both treat your medical condition, we may not cover Drug B unless you try Drug A first. If Drug A does not work for you, we will then cover Drug B.",Coverage with Conditions(ST Required)
Oscar Health ,Missouri,T0,Tier 0,Preventive drugs required under the Affordable Care Act (ACA) at no cost,Covered
Oscar Health ,Nebraska,T0,Tier 0,Preventive drugs required under the Affordable Care Act (ACA) at no cost,Covered
Oscar Health ,New Jersey,T0,Tier 0,Preventive drugs required under the Affordable Care Act (ACA) at no cost,Covered
Oscar Health ,New York,T0,Tier 0,Preventive drugs required under the Affordable Care Act (ACA) at no cost,Covered
Oscar Health ,North Carolina,T0,Tier 0,Preventive drugs required under the Affordable Care Act (ACA) at no cost,Covered
Oscar Health ,Iowa,PA,Prior Authorization,"Our plan requires you or your prescriber to get prior authorization for certain drugs. This means that you will need to get approval from us before you fill your prescriptions. If you don’t get approval, we may not cover the drug.",Coverage with Conditions(PA Required)
Oscar Health ,Iowa,QL,Quantity Limits,"For certain drugs, our plan limits the amount of the drug that we will cover. For example, our plan provides 30 tablets per 30 days per prescription for atorvastatin. This may be in addition to a standard one‑month or three‑month supply.",Coverage with Conditions
Oscar Health ,Ohio,T0,Tier 0,Preventive drugs required under the Affordable Care Act (ACA) at no cost,Covered
Oscar Health ,Iowa,OTC,over-the-counter,"OTC drugs are non-prescription drugs that are not normally covered by a Medicare Prescription 
Drug Plan. AlohaCare Advantage Plus pays for certain OTC drugs through you QUEST benefit 
(Medicaid). AlohaCare Advantage Plus will provide these OTC drugs at no cost to you.",Coverage with Conditions
Oscar Health ,Iowa,PA**,Prior Authorization if Step Therapy is not met,"A Prior authorization will be needed if you do not
meet the step therapy",Coverage with Conditions(PA Required)
Oscar Health ,Oklahoma,T0,Tier 0,Preventive drugs required under the Affordable Care Act (ACA) at no cost,Covered
Oscar Health ,Pennsylvania,T0,Tier 0,Preventive drugs required under the Affordable Care Act (ACA) at no cost,Covered
Oscar Health ,Texas,T0,Tier 0,Preventive drugs required under the Affordable Care Act (ACA) at no cost,Covered
Oscar Health ,Missouri,ST,Step Therapy,"In some cases, our plan requires you to first try certain drugs to treat your medical condition before we will cover another drug for that condition. For example, if Drug A and Drug B both treat your medical condition, we may not cover Drug B unless you try Drug A first. If Drug A does not work for you, we will then cover Drug B.",Coverage with Conditions(ST Required)
