PAYER NAME,STATE NAME,ACRONYM,EXPANSION,Explanation,Coverage Status
Medica,Missouri,ST,Step Therapy,"In some cases, our plan requires you to first try certain drugs to treat your medical condition before we will cover another drug for that condition. For example, if Drug A and Drug B both treat your medical condition, we may not cover Drug B unless you try Drug A first. If Drug A does not work for you, we will then cover Drug B.",Covered with Condition
Medica,Missouri,QL,Quantity Limits,"For certain drugs, our plan limits the amount of the drug that we will cover. For example, our plan provides 30 tablets per 30 days per prescription for atorvastatin. This may be in addition to a standard one‑month or three‑month supply.",Covered with Condition
Medica,Missouri,SP,Specialty Drugs,"Specialty drugs are used to treat difficult, long-term conditions. You may need to get this drug through a specialty pharmacy.",Covered with Condition
Medica,Missouri,LA,Limited Access,"Drugs are considered “limited access” if the FDA says the drug can only be given out by certain facilities, doctors or prescribers. These drugs may require extra handling, provider coordination or patient education that can’t be done at a network pharmacy.",Covered with Condition
Medica,Missouri,GH,Growth Hormone Benefit,"This type of medicine may have limits on the 
amount you get or may not be covered under all 
plans. Log on to your myHealthPartners account 
and click on My plan benefits on the Medical Plan 
tab to check your benefits for growth hormone.",Covered
Medica,Missouri,NSA,Non-Sedating Antihistamines,"Coverage limitations may apply to these medications. You should 
refer to your benefit plan document for further information.",Covered with Condition
Medica,Missouri,ED,Enhanced Drug,"This prescription drug is not normally covered in a Medicare prescription drug plan. The amount you pay when you fill a prescription for this drug does not count towards your total drug costs (that is, the amount you pay does not help you qualify for catastrophic coverage). In addition, if you are receiving extra help to pay for your prescriptions, you will not get any extra help to pay for this drug.",Covered with Condition
Medica,Missouri,INF,Infertility,Infertility drugs,Covered with Condition
Medica,Missouri,WT,Weight Loss,"Coverage exclusions may apply to these medications. You should refer to your 
benefit plan document for further information regarding weight loss and/or appetite suppressant coverage. ",Covered with Condition
Medica,Missouri,V,Vaccine, This vaccine is provided at no cost when used based on recommendations by the Centers for Disease Control and Prevention’s (CDC) Advisory Committee on Immunization Practices (ACIP),Covered
Medica,Missouri,Tier 1,Preferred Generic ,Generic or brand drugs that are available at the lowest cost share for the plan,Covered
Medica,Missouri,Tier 2,Preferred Brand Drugs,Generic or brand drugs that the plan offers at a higher cost to you than Tier 1 Preferred Generic drugs,Covered
Medica,Missouri,Tier 3,Preferred Brand,This tier includes preferred brand-name drugs as well as some generic drugs.,Covered with Condition
Medica,Missouri,Tier 4,Non-Preferred Drug,Specialty drugs or high-cost non-preferred brands,Covered
Medica,Missouri,Tier 5,Specialty Tier,Some injectables and other high-cost drugs,Covered
Medica,Oklahoma,ACA, Affordable Care Act,"Under this health care reform law, if you qualify, you can get your drug at no cost if it is right for your age and condition and used properly.",Covered with Condition
Medica,Oklahoma,MAT,Medication Assisted Treatment,Medication Assisted Treatment (MAT) combines FDA-approved medications with counseling and behavioral therapies to treat substance use disorders effectively.,Covered with Condition
Medica,Oklahoma,DS,Day Supply,These are drugs that are limited to a 30-day supply on your plan.,Covered with Condition
Medica,Oklahoma,PA,Prior Authorization,"Our plan requires you or your prescriber to get prior authorization for certain drugs. This means that you will need to get approval from us before you fill your prescriptions. If you don’t get approval, we may not cover the drug.",Covered with Condition
Medica,Oklahoma,ST,Step Therapy,"In some cases, our plan requires you to first try certain drugs to treat your medical condition before we will cover another drug for that condition. For example, if Drug A and Drug B both treat your medical condition, we may not cover Drug B unless you try Drug A first. If Drug A does not work for you, we will then cover Drug B.",Covered with Condition
Medica,Oklahoma,QL,Quantity Limits,"For certain drugs, our plan limits the amount of the drug that we will cover. For example, our plan provides 30 tablets per 30 days per prescription for atorvastatin. This may be in addition to a standard one‑month or three‑month supply.",Covered with Condition
Medica,Oklahoma,SP,Specialty Drugs,"Specialty drugs are used to treat difficult, long-term conditions. You may need to get this drug through a specialty pharmacy.",Covered with Condition
Medica,Oklahoma,LA,Limited Access,"Drugs are considered “limited access” if the FDA says the drug can only be given out by certain facilities, doctors or prescribers. These drugs may require extra handling, provider coordination or patient education that can’t be done at a network pharmacy.",Covered with Condition
Medica,Oklahoma,GH,Growth Hormone Benefit,"This type of medicine may have limits on the 
amount you get or may not be covered under all 
plans. Log on to your myHealthPartners account 
and click on My plan benefits on the Medical Plan 
tab to check your benefits for growth hormone.",Covered
Medica,Oklahoma,NSA,Non-Sedating Antihistamines,"Coverage limitations may apply to these medications. You should 
refer to your benefit plan document for further information.",Covered with Condition
Medica,Oklahoma,ED,Enhanced Drug,"This prescription drug is not normally covered in a Medicare prescription drug plan. The amount you pay when you fill a prescription for this drug does not count towards your total drug costs (that is, the amount you pay does not help you qualify for catastrophic coverage). In addition, if you are receiving extra help to pay for your prescriptions, you will not get any extra help to pay for this drug.",Covered with Condition
Medica,Oklahoma,INF,Infertility,Infertility drugs,Covered with Condition
Medica,Oklahoma,WT,Weight Loss,"Coverage exclusions may apply to these medications. You should refer to your 
benefit plan document for further information regarding weight loss and/or appetite suppressant coverage. ",Covered with Condition
Medica,Oklahoma,V,Vaccine, This vaccine is provided at no cost when used based on recommendations by the Centers for Disease Control and Prevention’s (CDC) Advisory Committee on Immunization Practices (ACIP),Covered
Medica,Oklahoma,Tier 1,Preferred Generic ,Generic or brand drugs that are available at the lowest cost share for the plan,Covered
Medica,Oklahoma,Tier 2,Preferred Brand Drugs,Generic or brand drugs that the plan offers at a higher cost to you than Tier 1 Preferred Generic drugs,Covered
Medica,Oklahoma,Tier 3,Preferred Brand,This tier includes preferred brand-name drugs as well as some generic drugs.,Covered with Condition
Medica,Oklahoma,Tier 4,Non-Preferred Drug,Specialty drugs or high-cost non-preferred brands,Covered
Medica,Oklahoma,Tier 5,Specialty Tier,Some injectables and other high-cost drugs,Covered
Medica,Minnesota,ACA, Affordable Care Act,"Under this health care reform law, if you qualify, you can get your drug at no cost if it is right for your age and condition and used properly.",Covered with Condition
Medica,Minnesota,MAT,Medication Assisted Treatment,Medication Assisted Treatment (MAT) combines FDA-approved medications with counseling and behavioral therapies to treat substance use disorders effectively.,Covered with Condition
